b_rr,b_cosi,b_epoch,b_f_c,b_f_s,b_lambda,A_rstar,A_logmstar,A_teff,A_feh,A_vsini,A_vline_TRES,A_dt_errscale_TRES,lnprob
0.08506303785901541,0.08788771497457301,2457287.748630874,-0.26547440460822386,-0.12308512246065695,-2.04055039518587,1.6468673865184242,0.25827729536955485,7453.512803494091,-0.0005999382979387671,44.15829485321404,5.459963731189947,9.999824863548364,-29.560164903022688
0.08770315391561427,0.08684623744332076,2457287.747129764,-0.23259835101385623,-0.048776237244861284,-2.0173043916132594,1.6459370050686293,0.26028546129568136,7455.129423141375,-0.0029028479928423466,44.19368194031901,5.469614647251589,9.999951805088791,-29.55621939754505
0.08648017730928569,0.08781125114310345,2457287.747796833,-0.10513037965703706,-0.09253605049045191,-2.0237493625117295,1.6452956306971382,0.2585608480545532,7453.6349672496035,-0.0009398000205941281,44.20731930414067,5.491385353686029,9.99985849302759,-29.555511246848294
0.08300640042653055,0.08682854144172777,2457287.7471670946,-0.2510261371621516,-0.0988651165309031,-2.0299417512871467,1.6465611386182888,0.25968180537461727,7455.460201939289,-0.0005244872046069575,44.22076239619309,5.486841501432348,9.99980803430165,-29.556343590476317
0.08618194328534977,0.08705184293613791,2457287.7476546294,0.05422540010003937,-0.05887608136344664,-2.013014596662756,1.6442465567218258,0.2590041905374968,7455.404566438194,0.0013591807109269672,44.243025939080184,5.484462575779093,9.999575821780413,-29.5585920775415
0.08572957726354209,0.09017821239940334,2457287.748637072,0.47024599096694064,-0.07179771302683137,-2.0035285822679065,1.646137341626038,0.259032781964908,7457.592457556539,0.0009323229813606816,44.20230920424508,5.467093298194573,9.999674505240202,-29.56030310358906
0.08613481536047565,0.08784564280412949,2457287.7473329175,0.37850251427142745,-0.06793050041112388,-2.015565099566391,1.6476897782660056,0.259689527143619,7454.176656979741,-0.0027551155185144478,44.20847191831396,5.482929929668475,9.99976074283701,-29.556325127545378
0.08520501992013967,0.08860474935344724,2457287.7482520817,-0.11516204759030596,-0.028749012842428694,-2.0197739744762515,1.6447531016880894,0.25929469186262716,7452.761697008776,0.0010424079333021955,44.205486419249546,5.4776301167075365,9.999815821590499,-29.557936876377358
0.08695085048525243,0.08673660768948911,2457287.7485371376,0.35006292596236255,-0.06931410258923083,-2.002844681331178,1.645229702919411,0.25993988638722326,7454.716161579025,-0.001298848990282942,44.19042273560312,5.486963834933143,9.99950011666951,-29.557354197271174
0.08595483604395242,0.08516783509675872,2457287.746744517,-0.17312438136554284,-0.12482748108283799,-2.0212180906847603,1.645494033169881,0.25805374553507227,7454.904002453194,-0.0005312389818959263,44.22724129476187,5.48559752937252,9.999800201756345,-29.55785764381671
0.08730606931067386,0.08601367176010144,2457287.7471630643,0.21584239144319214,-0.07631383528087281,-2.0215348344945525,1.645549514387412,0.26039440935066654,7454.223791977326,-0.002083146501557076,44.18549789100341,5.471798177246405,9.999906110644229,-29.55642257200679
0.08543473063615067,0.08675338168264664,2457287.746543695,-0.2801234846866917,-0.09540217633432822,-2.03848333243584,1.6456865714361706,0.26098963405524067,7456.401268705838,0.0029202985416895188,44.21131218751073,5.4671838763154055,9.999940363495224,-29.556239197110155
0.08756389602955854,0.08712718239371692,2457287.747122763,-0.07424810564180831,-0.060585545133274646,-2.025289634050572,1.6455600082496349,0.25996377510488544,7453.927238009448,-5.804962855092866e-05,44.149256339854624,5.490115200587882,9.999839285105017,-29.557073223072635
0.0826450121482214,0.08682654634067506,2457287.7479235753,-0.0663403510756891,-0.1542347593151957,-2.0291385601123184,1.6448014055182438,0.2592742124869154,7450.945764956146,-0.0004464922658883922,44.24843428930303,5.507397292947013,9.99989615950901,-29.559208221178736
0.08648151222501571,0.08745598020446559,2457287.7481982275,0.18581323965041427,-0.14579888618452488,-2.0318203251450435,1.6472306180347571,0.25838042203209954,7451.606765086637,-0.002837952665784978,44.1717624626903,5.504328637495263,9.999904477975257,-29.55708123969649
0.08553213752162322,0.08627872461014331,2457287.7471662243,0.2201297397148909,-0.10819997972347173,-2.0119573562986997,1.6487015987652531,0.26082359288575374,7455.571571983285,0.0013566442889321544,44.216129645446166,5.478380034884326,9.999940303821818,-29.55658891868717
0.08475154077056823,0.08874674036748914,2457287.748336321,-0.2765143652473636,-0.07282486089269717,-2.031934998446725,1.6461825675388537,0.25972232558927966,7455.545515127433,-0.0009973914272794109,44.132416659328165,5.469593129679415,9.999761733607137,-29.55859702706278
0.08669195868472158,0.08716268755417647,2457287.74740986,-0.3016778822325605,-0.030340916771532146,-2.0148822521034475,1.6445122961469822,0.25969962466083196,7453.783881993722,-0.004025575201719093,44.20723696967068,5.4609363806071824,9.999742732116058,-29.559066004370354
0.08547754855432234,0.08733800590575463,2457287.7476139623,0.2409135992785257,-0.07657242407165382,-2.0221445265344724,1.645351265894976,0.25967780643924243,7454.648792643074,-0.0052060676301874465,44.16859576662974,5.460826285823016,9.999759738634502,-29.557975723366717
